category,image_name,count,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,probe_routine.started,image_onset_time,blank.started,blank.stopped,probe.started,probe.stopped,probe_routine.stopped,postmask.started,postmask_1.started,postmask_1.stopped,postmask.stopped,jitter_delay.started,jitter1,delay_post_mask.started,delay_post_mask.stopped,jitter_delay.stopped,response_routine.started,discrim_resptime,response_window,response.started,tell_response.started,response_routine.stopped,correctAns,response.corr,response.keys,visibility.started,visible_resptime,visible.started,tell_visible.started,visibility.stopped,visible.keys,visible.corr,probe_Frames,post_trial_jitter.started,jitter2,post_fixation.started,post_fixation.stopped,post_trial_jitter.stopped,show_message.started,show_message.stopped,response.stopped,tell_response.stopped,visible.stopped,tell_visible.stopped,n_square,probeFrames,participant,session,image_size,postmask_dur,block,date,expName,psychopyVersion,frameRate,expStart,
Living_Things,processed\face\male_8_0.png,0,0,103,103,53,896.8873287999886,,896.8600339000113,896.8600348000182,896.8873287999886,897.3931485000066,897.4100833999692,897.426815099956,897.410499199992,897.4105113999685,897.426815099956,897.7602237999672,897.7446219999692,897.7446403999929,3.0,897.7602237999672,900.7672971999855,900.7471122000134,900.7471299999743,900.7471328999964,nV_V,900.7672971999855,900.7672971999855,902.2480961999972,2,0,None,902.2484436999657,902.2484476999962,902.2645639000111,902.2645639000111,903.7497180000064,None,0,1,903.7500407999614,3.0,903.766189499991,906.785769500013,906.7530315999757,906.7530486999894,906.7534978999756,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_91_0.png,0,0,104,104,81,906.785769500013,,906.7538112999755,906.7538147000014,906.785769500013,907.2867631000117,907.3052992000012,907.3207690999843,907.3057550999802,907.3057667000103,907.3207690999843,907.6533990000025,907.6376978000044,907.6377098999801,1.5,907.6533990000025,909.1549948999891,909.138689799991,909.1387080999557,909.1387113000383,V_nV,909.1549948999891,909.1549948999891,910.6398828999954,1,0,None,910.640235400002,910.6402409000439,910.6563846999779,910.6563846999779,912.1413214000058,None,0,1,912.1416431000107,3.5,912.1578744999715,915.6657920999569,915.6452336999937,915.6452507000067,915.6456998999929,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_60_0.png,0,0,105,105,173,915.6657920999569,,915.6460109999753,915.6460145000019,915.6657920999569,916.1787416999578,916.1958120999625,916.2123667999986,916.1965016999748,916.1965258999844,916.2123667999986,916.5456910000066,916.529877599969,916.529889700003,1.5,916.5456910000066,918.0471574999974,918.0324160999735,918.0324346999987,918.0324386000284,nV_V,918.0471574999974,918.0471574999974,919.5325173999881,2,0,None,919.5328528999817,919.5328587000258,919.5485757999704,919.5485757999704,921.0335670000059,None,0,1,921.0338974999613,3.5,921.0500747999758,924.5549106000108,924.5374000999727,924.5374177999911,924.5378358999733,919.5485757999704,919.5485757999704,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House95_0.png,0,0,106,106,42,924.5549106000108,,924.5381340999738,924.538137399999,924.5549106000108,925.0540356999845,925.071147300012,925.0879544999916,925.0715129000018,925.0715301999589,925.0879544999916,925.421268599981,925.405568999995,925.4055869999574,1.0,925.421268599981,926.4221198000014,926.4060114999884,926.4060286000022,926.4060317000258,nV_V,926.4221198000014,926.4221198000014,927.9070154000074,1,0,None,927.9073679999565,927.9073741000029,927.9236808000132,927.9236808000132,929.4086452999618,None,0,1,929.4089672999689,3.0,929.4252039999701,932.4345455999719,932.4120135999983,932.41203149996,932.4124816000112,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_100_0.png,0,0,107,107,127,932.4345455999719,,932.4127864000038,932.4127953000134,932.4345455999719,932.9452583999955,932.9622280999902,932.9789718000102,932.9627381999744,932.9627546999836,932.9789718000102,933.3124052999774,933.2967955999775,933.2968140000012,2.5,933.3124052999774,935.8147904999787,935.7986579000135,935.7986734999577,935.7986759000341,nV_V,935.8147904999787,935.8147904999787,937.2997979999636,2,0,None,937.3001514999778,937.3001568000182,937.3164418999804,937.3164418999804,938.8012123999652,None,0,1,938.8014438999817,2.5,938.8178673000075,941.333392600005,941.3046675999649,941.3047020999948,941.3055562999798,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House76_0.png,0,0,108,108,19,941.333392600005,,941.3061606999836,941.3061711000046,941.333392600005,941.8375972000067,941.8545086999657,941.8710921999882,941.8550287999678,941.8550453999778,941.8710921999882,942.2045695999986,942.188871899969,942.1888925000094,1.0,942.2045695999986,943.2055183000048,943.1893637999892,943.1893806000007,943.1893837000243,V_nV,943.2055183000048,943.2055183000048,944.6906395999831,2,0,None,944.6909952999558,944.6910009999992,944.7074360999977,944.7074360999977,946.1918902999605,None,0,1,946.1922319000005,3.0,946.2085362999933,949.2221764000133,949.1964342999854,949.1964587999973,949.1971275999676,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_86_0.png,0,0,109,109,176,949.2221764000133,,949.1976197999902,949.1976235000184,949.2221764000133,949.7287328999955,949.7456075999653,949.7623811999802,949.7461997999926,949.7462188999634,949.7623811999802,950.0957579999813,950.0801420999924,950.0801608999609,1.5,950.0957579999813,951.5971998999594,951.5811356999911,951.5811527000042,951.5811558000278,nV_V,951.5971998999594,951.5971998999594,953.0824917999562,2,0,None,953.0830784999998,953.0830879000132,953.0988330999971,953.0988330999971,954.5836533000111,None,0,1,954.5839817000087,2.0,954.6001728000119,956.6134373999666,956.5868315999978,956.5868569999584,956.5873529000091,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_39_0.png,0,0,110,110,20,956.6134373999666,,956.5876928999787,956.5876966000069,956.6134373999666,957.1194758999627,957.1366410999908,957.1530772999977,957.1371912999894,957.1372081000009,957.1530772999977,957.4866402999614,957.4705884999712,957.4706048999797,1.0,957.4866402999614,958.4874324999982,958.4744961999822,958.4745069000055,958.4745081000146,V_nV,958.4874324999982,958.4874324999982,959.9747030999861,1,0,None,959.9752491000108,959.9752534000436,959.9889787000138,959.9889787000138,961.4743369999924,None,0,1,961.4746296000085,3.5,961.4908902999596,964.9980878999922,964.9779111999669,964.9779282999807,964.9783790999791,959.9889787000138,959.9889787000138,961.4908902999596,961.4908902999596,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_95_0.png,0,0,111,111,172,964.9980878999922,,964.978699499974,964.9787030000007,964.9980878999922,965.5112517999951,965.5283643999719,965.5451065999805,965.52889029996,965.5289042000077,965.5451065999805,965.8782721000025,965.8625713000074,965.8625897999736,1.5,965.8782721000025,967.3796891999664,967.3656091999728,967.3656283000018,967.3656317000277,V_nV,967.3796891999664,967.3796891999664,968.8657176999841,1,0,None,968.8660001999815,968.8660028000013,968.8812163000111,968.8812163000111,970.3660386999836,None,0,1,970.3663707000087,2.5,970.3827163999667,972.8980446999776,972.8693353999988,972.869351900008,972.8697935999953,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_73_0.png,0,0,112,112,144,972.8980446999776,,972.8700867999578,972.8700899000396,972.8980446999776,973.4023581999936,973.4193131999928,973.4361608999898,973.4197959000012,973.4198129999568,973.4361608999898,973.7693944000057,973.753602999961,973.753615499998,2.0,973.7693944000057,975.7714590000105,975.7551301000058,975.755152800004,975.7551567000337,V_nV,975.7714590000105,975.7714590000105,977.2563929999596,1,0,None,977.2567391999764,977.2567447000183,977.2729218999739,977.2729218999739,978.7577977000037,None,0,1,978.758122899977,3.0,978.774341100012,981.7884094999754,981.7613370000036,981.7613515999983,981.7617184999981,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House84_0.png,0,0,113,113,50,981.7884094999754,,981.7619790000026,981.7619813000201,981.7884094999754,982.2945379999583,982.3114842000068,982.328370800009,982.3119007999776,982.3119128000108,982.328370800009,982.6616414999589,982.6459044999792,982.6459232000052,3.0,982.6616414999589,985.6646931999712,985.6492355999653,985.6492616999894,985.6492654000176,nV_V,985.6646931999712,985.6646931999712,987.1494737999747,1,0,None,987.1497466999572,987.1497499000398,987.1660961000016,987.1660961000016,988.651116199966,None,0,1,988.651366200007,3.0,988.6676777999965,991.6858188000042,991.6548471999704,991.6548670000047,991.6553865000024,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_96_0.png,0,0,114,114,59,991.6858188000042,,991.6557948999689,991.6557969000423,991.6858188000042,992.1878612999571,992.2047221999965,992.2213525999687,992.2052740000072,992.2052913999651,992.2213525999687,992.5548089999938,992.5392764999997,992.5392947999644,1.0,992.5548089999938,993.5559737999574,993.5402044999646,993.5402340999572,993.5402409000089,nV_V,993.5559737999574,993.5559737999574,995.0406825999962,2,0,None,995.0411298999679,995.0411375000258,995.0573681999813,995.0573681999813,996.5422639999888,None,0,1,996.5425968999625,2.5,996.5587581999716,999.0635653999634,999.0452535999939,999.0452746999799,999.0458695999696,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_65_0.png,0,0,115,115,72,999.0635653999634,,999.0462387999869,999.0462439000257,999.0635653999634,999.5786125999875,999.5953993999865,999.6127443999867,999.5960590000032,999.5960830000113,999.6127443999867,999.9454488999909,999.9302974999882,999.9303163999575,3.0,999.9454488999909,1002.9484648999642,1002.9323107000091,1002.9323263000115,1002.932328200026,V_nV,1002.9484648999642,1002.9484648999642,1004.4334161999868,1,0,None,1004.4337713000132,1004.4337766999961,1004.4506519999704,1004.4506519999704,1005.9348881999613,None,0,1,1005.9351489999681,2.5,1005.9515527999611,1008.468966299959,1008.4378650999861,1008.4378831000067,1008.4383325999952,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House37_0.png,0,0,116,116,88,1008.468966299959,,1008.4386461999966,1008.4386496000225,1008.468966299959,1008.9713050999562,1008.9882194999955,1009.0047740999726,1008.9887282999698,1008.9887459999882,1009.0047740999726,1009.3382509999792,1009.3228396999766,1009.3228574999957,2.5,1009.3382509999792,1011.8407417999697,1011.8246515999781,1011.8246683999896,1011.8246715000132,V_nV,1011.8407417999697,1011.8407417999697,1013.3256611999823,2,0,None,1013.326002799964,1013.3260082000052,1013.3422667999985,1013.3422667999985,1014.8271865999559,None,0,1,1014.8275476999697,2.5,1014.8438747999608,1017.348265299981,1017.3301052000024,1017.3301219999557,1017.3305738999625,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House23_0.png,0,0,117,117,163,1017.348265299981,,1017.3308779000072,1017.3308812000323,1017.348265299981,1017.8641589999897,1017.8805520999595,1017.8970372999902,1017.8810995999957,1017.8811294999905,1017.8970372999902,1018.2304782999563,1018.2180988999899,1018.2181137999869,1.0,1018.2304782999563,1019.2315105999587,1019.2152535999776,1019.2152677999693,1019.2152698000427,V_nV,1019.2315105999587,1019.2315105999587,1020.7163379999693,2,0,None,1020.7166932999971,1020.7166997000459,1020.7330573999789,1020.7330573999789,1022.2179001999903,None,0,1,1022.2182383000036,3.5,1022.2344795999816,1025.7409576000064,1025.7226261000033,1025.7226537999813,1025.723659799958,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_32_0.png,0,0,118,118,71,1025.7409576000064,,1025.7243206999847,1025.724326000025,1025.7409576000064,1026.2551027999725,1026.2720317000058,1026.2887629999896,1026.2725524000125,1026.2725691999658,1026.2887629999896,1026.6221569000045,1026.6071889000013,1026.6072125000064,2.5,1026.6221569000045,1029.1247572999564,1029.1097677999642,1029.1098234999808,1029.1098413,nV_V,1029.1247572999564,1029.1247572999564,1030.6099327999982,2,0,None,1030.6102744999807,1030.6102804000257,1030.6261093000066,1030.6261093000066,1032.111024599988,None,0,1,1032.1112751999754,3.5,1032.1276378000039,1035.6363092999673,1035.614990299975,1035.615007699991,1035.6154219000018,1030.6261093000066,1030.6261093000066,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_1_0.png,0,0,119,119,152,1035.6363092999673,,1035.6157310999697,1035.6157346999971,1035.6363092999673,1036.1482989999931,1036.165397499979,1036.182024299982,1036.1658727999893,1036.1658860999742,1036.182024299982,1036.5153565999935,1036.4997613999876,1036.4997800000128,1.5,1036.5153565999935,1038.0169511999702,1038.0007151999744,1038.0007324999897,1038.000735700014,V_nV,1038.0169511999702,1038.0169511999702,1039.5018127000076,1,0,None,1039.5021686999826,1039.502174400026,1039.518289199972,1039.518289199972,1041.0032580000116,None,0,1,1041.0034900999744,2.5,1041.019885799964,1043.5235141000012,1043.5061298999935,1043.5061579999747,1043.5066003999673,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_56_0.png,0,0,120,120,153,1043.5235141000012,,1043.5069147999748,1043.5069184000022,1043.5235141000012,1044.0228250999935,1044.0398236999754,1044.0566997000133,1044.0403233999969,1044.0403406000114,1044.0566997000133,1044.3899670999963,1044.373963799968,1044.3739759000018,1.5,1044.3899670999963,1045.8913439000025,1045.8751971999882,1045.875214300002,1045.8752174000256,nV_V,1045.8913439000025,1045.8913439000025,1047.3763003000058,2,0,None,1047.3765568999806,1047.3765595000004,1047.392820500012,1047.392820500012,1048.8778134000022,None,0,1,1048.8781393999816,3.5,1048.8943388999905,1052.409796299995,1052.38170540001,1052.3817166999797,1052.3820263000089,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House41_0.png,0,0,121,121,24,1052.409796299995,,1052.3822386999964,1052.3822398000048,1052.409796299995,1052.9149896999588,1052.9320967000094,1052.9487762000063,1052.9326412999653,1052.9326576999738,1052.9487762000063,1053.2819626000128,1053.2664121999987,1053.266430699965,2.5,1053.2819626000128,1055.7845853999606,1055.7683623000048,1055.7683788999566,1055.7683819000376,nV_V,1055.7845853999606,1055.7845853999606,1057.2695846999995,1,0,None,1057.2699067000067,1057.2699115000432,1057.286146999977,1057.286146999977,1058.7709216999938,None,0,1,1058.7712642999832,3.5,1058.7876070999773,1062.2913686999818,1062.2745658999775,1062.2745757999946,1062.2748422999866,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House10_0.png,0,0,122,122,186,1062.2913686999818,,1062.2750452999608,1062.2750463000266,1062.2913686999818,1062.7915640999563,1062.808462099987,1062.8255546999862,1062.809010899975,1062.809028299991,1062.8255546999862,1063.1587342999992,1063.143002900004,1063.1430207999656,2.0,1063.1587342999992,1065.1606285999878,1065.1445094000082,1065.144526399963,1065.1445294000441,nV_V,1065.1606285999878,1065.1606285999878,1066.6457542999997,1,0,None,1066.6460803999798,1066.646085400018,1066.662158799998,1066.662158799998,1068.1468455999857,None,0,1,1068.1470717999619,2.5,1068.1636569999973,1070.6681763000088,1070.6498927999637,1070.6499112999882,1070.6503620999865,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House94_0.png,0,0,123,123,156,1070.6681763000088,,1070.6506749999826,1070.6506788000115,1070.6681763000088,1071.183343200013,1071.2002988999593,1071.2168608999928,1071.2008088000002,1071.2008257000125,1071.2168608999928,1071.5503932000138,1071.5347047999967,1071.5347230999614,1.5,1071.5503932000138,1073.0518537999596,1073.0356748999911,1073.0356929000118,1073.0356959000346,V_nV,1073.0518537999596,1073.0518537999596,1074.5368248999584,2,0,None,1074.5370722999796,1074.5370745999971,1074.5531661999994,1074.5531661999994,1076.0381896999897,None,0,1,1076.0385226999642,3.0,1076.054919099959,1079.0705488999956,1079.0415436999756,1079.0415550000034,1079.0418683000025,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House92_0.png,0,0,124,124,33,1079.0705488999956,,1079.042083200009,1079.0420842000167,1079.0705488999956,1079.5750045999885,1079.5922568999813,1079.608766499965,1079.5930388999986,1079.5930634000106,1079.608766499965,1079.9419701999868,1079.929782799969,1079.9298104000045,2.0,1079.9419701999868,1081.944084299961,1081.9278954999754,1081.9279123999877,1081.9279159000143,nV_V,1081.944084299961,1081.944084299961,1083.4291246999637,1,0,None,1083.4296967000118,1083.4297085000435,1083.4456019999925,1083.4456019999925,1084.9306903000106,None,0,1,1084.931011400011,2.5,1084.9471683999873,1087.4515223999624,1087.4332999999751,1087.4333173999912,1087.4337634000112,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House42_0.png,0,0,125,125,3,1087.4515223999624,,1087.43408430001,1087.4340878000367,1087.4515223999624,1087.9500408999738,1087.9669683999964,1087.9837148999795,1087.96737269999,1087.967383799958,1087.9837148999795,1088.3170437999652,1088.3013409000123,1088.3013541999971,1.0,1088.3170437999652,1089.3181352000101,1089.3018741999986,1089.3018914999557,1089.3018946000375,V_nV,1089.3181352000101,1089.3181352000101,1090.8029574999819,2,0,None,1090.8033081999747,1090.803313900018,1090.8196005999926,1090.8196005999926,1092.3044624999748,None,0,1,1092.3048227999825,2.0,1092.3210672999849,1094.3409703999641,1094.306935600005,1094.3069531999645,1094.3073961999617,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House59_0.png,0,0,126,126,27,1094.3409703999641,,1094.307717299962,1094.3077208000468,1094.3409703999641,1094.8402560999966,1094.8573593999608,1094.8738054999849,1094.857910199964,1094.8579273999785,1094.8738054999849,1095.2071964999777,1095.1916849999689,1095.1917024999857,2.0,1095.2071964999777,1097.2094960999675,1097.1931918999762,1097.1932084999862,1097.1932116000098,V_nV,1097.2094960999675,1097.2094960999675,1098.6942168999813,2,0,None,1098.694569299987,1098.6945750000305,1098.710878999962,1098.710878999962,1100.1960044999723,None,0,1,1100.196323799959,3.0,1100.2121930999565,1103.2317532000015,1103.1990686999634,1103.1990871999878,1103.1995394999976,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_56_0.png,0,0,127,127,77,1103.2317532000015,,1103.1998599999934,1103.1998638000223,1103.2317532000015,1103.7333090999746,1103.7495457999757,1103.7660007000086,1103.7501156000071,1103.7501274999813,1103.7660007000086,1104.0994911000016,1104.083833199984,1104.083851000003,1.0,1104.0994911000016,1105.1006164000137,1105.0841992999776,1105.0842103000032,1105.0842113000108,nV_V,1105.1006164000137,1105.1006164000137,1106.5853505000123,2,0,None,1106.5857034999644,1106.5857093000086,1106.6020932999672,1106.6020932999672,1108.0872729999828,None,0,1,1108.087804699957,2.5,1108.1035463999724,1110.607958299981,1110.5897250999697,1110.5897428999888,1110.5902141999686,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_55_0.png,0,0,128,128,30,1110.607958299981,,1110.5905182999559,1110.5905220000423,1110.607958299981,1111.1231846999726,1111.1400980000035,1111.1567476000055,1111.1405949000036,1111.1406119999592,1111.1567476000055,1111.4901600999874,1111.4747688999632,1111.4747864999808,2.5,1111.4901600999874,1113.9926111999666,1113.9791246000095,1113.9791422999697,1113.9791455999948,V_nV,1113.9926111999666,1113.9926111999666,1115.4780504999799,1,0,None,1115.478403199988,1115.4784094000352,1115.4942144000088,1115.4942144000088,1116.9794881999842,None,0,1,1116.9798062999616,2.5,1116.995653699967,1119.498352399969,1119.4819110999815,1119.4819279999938,1119.4823603999685,1115.4942144000088,1115.4942144000088,1116.995653699967,1116.995653699967,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House79_0.png,0,0,129,129,121,1119.498352399969,,1119.4826508999686,1119.4826539999922,1119.498352399969,1119.99872579996,1120.015682599973,1120.0324691999704,1120.0164383999654,1120.0164653999964,1120.0324691999704,1120.3658905999619,1120.3505914999987,1120.3506191999768,2.0,1120.3658905999619,1122.3676622000057,1122.3515504999668,1122.3515683999867,1122.3515718000126,nV_V,1122.3676622000057,1122.3676622000057,1123.8526464999886,1,0,None,1123.8529910999932,1123.852996600035,1123.8691867999732,1123.8691867999732,1125.354078000004,None,0,1,1125.3543818999897,2.5,1125.3706361000077,1127.8875310999574,1127.8570586999995,1127.8570777999703,1127.8575721000088,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_92_0.png,0,0,130,130,65,1127.8875310999574,,1127.8579083000077,1127.8579122000374,1127.8875310999574,1128.3929705999908,1128.4073433000012,1128.4246453999658,1128.4077665999648,1128.4077779999934,1128.4246453999658,1128.7574417999713,1128.741810699983,1128.7418278999976,3.0,1128.7574417999713,1131.7603632999817,1131.7443247999763,1131.7443421999924,1131.7443454000168,V_nV,1131.7603632999817,1131.7603632999817,1133.2453243999626,1,0,None,1133.2456858999794,1133.2456918000244,1133.2619717000052,1133.2619717000052,1134.7475757999928,None,0,1,1134.748006699956,3.0,1134.7652132000076,1137.7688123999978,1137.7502331999713,1137.7502505999873,1137.7506988999667,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\male_26_0.png,0,0,131,131,124,1137.7688123999978,,1137.7510088999989,1137.7510123000247,1137.7688123999978,1138.2835856999736,1138.300586599973,1138.3173102999572,1138.30113659997,1138.3011536999838,1138.3173102999572,1138.650683499989,1138.6351797999814,1138.6351977000013,1.5,1138.650683499989,1140.1526218999643,1140.1355345000047,1140.1355440999614,1140.135544800025,V_nV,1140.1526218999643,1140.1526218999643,1141.6371146999882,1,0,None,1141.6374774999567,1141.6374829999986,1141.6536781999748,1141.6536781999748,1143.1385174999596,None,0,1,1143.1388634999748,3.0,1143.1553076999844,1146.1584650999866,1146.141934299958,1146.1419455999858,1146.142253900005,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_71_0.png,0,0,132,132,111,1146.1584650999866,,1146.1424642999773,1146.1424654000439,1146.1584650999866,1146.6585743000032,1146.6756199999945,1146.6921688999864,1146.6761756999767,1146.676193399995,1146.6921688999864,1147.027606299962,1147.0117788999924,1147.011800599983,3.0,1147.027606299962,1150.0287242999766,1150.0124147000024,1150.012432599964,1150.0124358000467,V_nV,1150.0287242999766,1150.0287242999766,1151.5135426999768,1,0,None,1151.51387049997,1151.5138752000057,1151.530128000013,1151.530128000013,1153.0151173999766,None,0,1,1153.015437999973,2.0,1153.0316620999947,1155.047284499975,1155.0174649999826,1155.0174820999964,1155.0179304999765,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House4_0.png,0,0,133,133,138,1155.047284499975,,1155.0182490999578,1155.0182525000419,1155.047284499975,1155.550784699968,1155.5679899000097,1155.5845196999726,1155.568525599956,1155.5685424999683,1155.5845196999726,1155.9178911999916,1155.9022824999993,1155.9023004999617,2.0,1155.9178911999916,1157.9201446999796,1157.904910399986,1157.904932799982,1157.9049354000017,V_nV,1157.9201446999796,1157.9201446999796,1159.4052173999953,2,0,None,1159.405561499996,1159.4055680000456,1159.4213362999726,1159.4213362999726,1160.9065184000065,None,0,1,1160.907124499965,2.5,1160.9231272999896,1163.4385691999923,1163.409224300005,1163.4092413999606,1163.4096908000065,1159.4213362999726,1159.4213362999726,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Nonliving_Things,processed\house\House96_0.png,0,0,134,134,12,1163.4385691999923,,1163.4100076999748,1163.4100113000022,1163.4385691999923,1163.9425983999972,1163.9594438999775,1163.9762251999928,1163.9599589999998,1163.959976299957,1163.9762251999928,1164.3100204999791,1164.2958621999715,1164.2958926999709,2.0,1164.3100204999791,1166.3115676000016,1166.2954917000025,1166.2955143,1166.295519300038,nV_V,1166.3115676000016,1166.3115676000016,1167.796614299994,1,0,None,1167.7969607000123,1167.7969668000005,1167.8130589000066,1167.8130589000066,1169.2979733999819,None,0,1,1169.2983089999761,2.0,1169.3146468999912,1171.320447999984,1171.3004176999675,1171.300435799989,1171.3008832999622,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
Living_Things,processed\face\female_31_0.png,0,0,135,135,147,1171.320447999984,,1171.301195899956,1171.3011994000408,1171.320447999984,1171.8337849999662,1171.8507748999982,1171.867408399994,1171.8511687999708,1171.8511796999956,1171.867408399994,1172.2007608999847,1172.1850344999693,1172.1850505999755,1.5,1172.2007608999847,1173.702709199977,1173.6860773999942,1173.6860953999567,1173.6860984000377,V_nV,1173.702709199977,1173.702709199977,1175.1873586999718,1,0,None,1175.18772539997,1175.1877312000142,1175.2039312999696,1175.2039312999696,1176.688769100001,None,0,1,1176.6890487999772,3.0,1176.705279899994,1179.7286214999622,1179.6919209999614,1179.691934900009,1179.6923095000093,,,,,64,1,1,001,300,20,1,2023-10-25_13h11.49.579,post-mask-only,2023.2.3,59.964584925706816,2023-10-25 13h11.55.511432 +0800,
